Timestamp,Name,Value
63.644391,"NT:/limelight/.timing_data",false
63.663267,"NT:/limelight/tl",22.741405487060547
63.664551,"NT:/limelight/.timing_data",true
63.684268,"NT:/limelight/.timing_data",false
63.70396,"NT:/limelight/.timing_data",true
63.708756,"NT:/limelight/tl",23.05364418029785
63.724103,"NT:/limelight/.timing_data",false
63.745636,"NT:/limelight/.timing_data",true
63.754018,"NT:/limelight/tl",22.79869842529297
63.763887,"NT:/limelight/.timing_data",false
63.784823,"NT:/limelight/.timing_data",true
63.801152,"NT:/limelight/tl",22.93307113647461
63.804193,"NT:/limelight/.timing_data",false
63.82399,"NT:/limelight/.timing_data",true
63.844868,"NT:/limelight/tl",22.968124389648438
63.844987,"NT:/limelight/.timing_data",false
63.864122,"NT:/limelight/.timing_data",true
63.884326,"NT:/limelight/.timing_data",false
63.890177,"NT:/limelight/tl",22.735624313354492
63.905951,"NT:/limelight/.timing_data",true
63.923859,"NT:/limelight/.timing_data",false
63.935469,"NT:/limelight/tl",22.578853607177734
63.944159,"NT:/limelight/.timing_data",true
63.9643,"NT:/limelight/.timing_data",false
63.980846,"NT:/limelight/tl",22.4424991607666
63.984308,"NT:/limelight/.timing_data",true
64.003972,"NT:/limelight/.timing_data",false
64.024095,"NT:/limelight/.timing_data",true
64.027903,"NT:/limelight/tl",22.778593063354492
64.045269,"NT:/limelight/.timing_data",false
64.064124,"NT:/limelight/.timing_data",true
64.072377,"NT:/limelight/tl",22.525365829467773
64.084583,"NT:/limelight/.timing_data",false
64.103964,"NT:/limelight/.timing_data",true
64.117515,"NT:/limelight/tl",22.7748966217041
64.124239,"NT:/limelight/.timing_data",false
64.144414,"NT:/limelight/.timing_data",true
64.162983,"NT:/limelight/tl",22.76369857788086
64.164085,"NT:/limelight/.timing_data",false
64.184443,"NT:/limelight/.timing_data",true
64.203913,"NT:/limelight/.timing_data",false
64.208348,"NT:/limelight/tl",22.89520835876465
64.224046,"NT:/limelight/.timing_data",true
64.244228,"NT:/limelight/.timing_data",false
64.254909,"NT:/limelight/tl",22.521875381469727
64.263935,"NT:/limelight/.timing_data",true
64.283838,"NT:/limelight/.timing_data",false
64.299303,"NT:/limelight/tl",22.83588409423828
64.299412,"NT:/limelight/tc",0.003921568859368563;0.003921568859368563;0
64.305736,"NT:/limelight/.timing_data",true
64.324809,"NT:/limelight/.timing_data",false
64.34429,"NT:/limelight/.timing_data",true
64.344485,"NT:/limelight/tl",22.577239990234375
64.344585,"NT:/limelight/tc",0;0;0
64.364526,"NT:/limelight/.timing_data",false
64.384534,"NT:/limelight/.timing_data",true
64.390073,"NT:/limelight/tl",22.82176971435547
64.407011,"NT:/limelight/.timing_data",false
64.423949,"NT:/limelight/.timing_data",true
64.435657,"NT:/limelight/tl",22.679426193237305
64.443928,"NT:/limelight/.timing_data",false
64.464246,"NT:/limelight/.timing_data",true
64.48244,"NT:/limelight/tl",22.81885528564453
64.484172,"NT:/limelight/.timing_data",false
64.503894,"NT:/limelight/.timing_data",true
64.524101,"NT:/limelight/.timing_data",false
64.5264,"NT:/limelight/tl",22.819740295410156
64.544074,"NT:/limelight/.timing_data",true
64.5641,"NT:/limelight/.timing_data",false
64.571895,"NT:/limelight/tl",22.860103607177734
64.585035,"NT:/limelight/.timing_data",true
64.603927,"NT:/limelight/.timing_data",false
64.617553,"NT:/limelight/tl",22.86052131652832
64.624096,"NT:/limelight/.timing_data",true
64.644349,"NT:/limelight/.timing_data",false
64.662832,"NT:/limelight/tl",22.80484390258789
64.664225,"NT:/limelight/.timing_data",true
64.683895,"NT:/limelight/.timing_data",false
64.704136,"NT:/limelight/.timing_data",true
64.709743,"NT:/limelight/tl",22.893125534057617
64.723785,"NT:/limelight/.timing_data",false
64.744447,"NT:/limelight/.timing_data",true
64.75351,"NT:/limelight/tl",22.738021850585938
64.764031,"NT:/limelight/.timing_data",false
64.783957,"NT:/limelight/.timing_data",true
64.799361,"NT:/limelight/tl",23.145051956176758
64.806203,"NT:/limelight/.timing_data",false
64.824224,"NT:/limelight/.timing_data",true
64.844172,"NT:/limelight/.timing_data",false
64.844382,"NT:/limelight/tl",22.73260498046875
64.864176,"NT:/limelight/.timing_data",true
64.883912,"NT:/limelight/.timing_data",false
64.889881,"NT:/limelight/tl",22.901718139648438
64.90462,"NT:/limelight/.timing_data",true
64.924142,"NT:/limelight/.timing_data",false
64.936896,"NT:/limelight/tl",22.90073013305664
64.943898,"NT:/limelight/.timing_data",true
64.963966,"NT:/limelight/.timing_data",false
64.980739,"NT:/limelight/tl",22.73369789123535
64.984019,"NT:/limelight/.timing_data",true
65.003946,"NT:/limelight/.timing_data",false
65.025262,"NT:/limelight/.timing_data",true
65.026116,"NT:/limelight/tl",22.801145553588867
65.043907,"NT:/limelight/.timing_data",false
65.064504,"NT:/limelight/.timing_data",true
65.071807,"NT:/limelight/tl",22.843177795410156
65.085042,"NT:/limelight/.timing_data",false
65.104825,"NT:/limelight/.timing_data",true
65.117066,"NT:/limelight/tl",22.791250228881836
65.124427,"NT:/limelight/.timing_data",false
65.144263,"NT:/limelight/.timing_data",true
65.163992,"NT:/limelight/tl",22.786718368530273
65.164148,"NT:/limelight/tc",0;0.003921568859368563;0
65.164279,"NT:/limelight/.timing_data",false
65.183926,"NT:/limelight/.timing_data",true
65.20403,"NT:/limelight/.timing_data",false
65.208055,"NT:/limelight/tl",22.92869758605957
65.208173,"NT:/limelight/tc",0;0;0
65.223854,"NT:/limelight/.timing_data",true
65.243894,"NT:/limelight/.timing_data",false
65.253448,"NT:/limelight/tl",22.899322509765625
65.264093,"NT:/limelight/.timing_data",true
65.283879,"NT:/limelight/.timing_data",false
65.299473,"NT:/limelight/tl",23.2797908782959
65.304793,"NT:/limelight/.timing_data",true
65.323955,"NT:/limelight/.timing_data",false
65.344202,"NT:/limelight/.timing_data",true
65.344208,"NT:/limelight/tl",22.76093864440918
65.36405,"NT:/limelight/.timing_data",false
65.383935,"NT:/limelight/.timing_data",true
65.3913,"NT:/limelight/tl",22.806354522705078
65.40405,"NT:/limelight/.timing_data",false
65.424352,"NT:/limelight/.timing_data",true
65.434968,"NT:/limelight/tl",22.699687957763672
65.444093,"NT:/limelight/.timing_data",false
65.463852,"NT:/limelight/.timing_data",true
65.481024,"NT:/limelight/tl",22.689062118530273
65.484291,"NT:/limelight/.timing_data",false
65.504629,"NT:/limelight/.timing_data",true
65.524038,"NT:/limelight/.timing_data",false
65.525889,"NT:/limelight/tl",22.775676727294922
65.54202,"systemTime",2022-04-21 14:12:05.518925
65.543964,"NT:/limelight/.timing_data",true
65.563915,"NT:/limelight/.timing_data",false
65.571415,"NT:/limelight/tl",22.756040573120117
65.584345,"NT:/limelight/.timing_data",true
65.603955,"NT:/limelight/.timing_data",false
65.618465,"NT:/limelight/tl",22.91682243347168
65.62387,"NT:/limelight/.timing_data",true
65.644436,"NT:/limelight/.timing_data",false
65.662341,"NT:/limelight/tl",22.872135162353516
65.664149,"NT:/limelight/.timing_data",true
65.683751,"NT:/limelight/.timing_data",false
65.704525,"NT:/limelight/.timing_data",true
65.707648,"NT:/limelight/tl",22.82062530517578
65.723819,"NT:/limelight/.timing_data",false
65.744542,"NT:/limelight/.timing_data",true
65.753165,"NT:/limelight/tl",22.764896392822266
65.764133,"NT:/limelight/.timing_data",false
65.783833,"NT:/limelight/.timing_data",true
65.798567,"NT:/limelight/tl",22.8344783782959
65.804266,"NT:/limelight/.timing_data",false
65.824096,"NT:/limelight/.timing_data",true
65.845238,"NT:/limelight/.timing_data",false
65.845497,"NT:/limelight/tl",22.814739227294922
65.864404,"NT:/limelight/.timing_data",true
65.885341,"NT:/limelight/.timing_data",false
65.889391,"NT:/limelight/tl",22.881301879882812
65.904594,"NT:/limelight/.timing_data",true
65.924339,"NT:/limelight/.timing_data",false
65.934869,"NT:/limelight/tl",22.797239303588867
65.944132,"NT:/limelight/.timing_data",true
65.965411,"NT:/limelight/.timing_data",false
65.980403,"NT:/limelight/tl",22.803489685058594
65.983975,"NT:/limelight/.timing_data",true
66.003949,"NT:/limelight/.timing_data",false
66.023921,"NT:/limelight/.timing_data",true
66.025674,"NT:/limelight/tl",22.889739990234375
66.045558,"NT:/limelight/.timing_data",false
66.063806,"NT:/limelight/.timing_data",true
66.072977,"NT:/limelight/tl",23.05744743347168
66.073117,"NT:/limelight/tc",0;0.003921568859368563;0
66.08504,"NT:/limelight/.timing_data",false
66.104406,"NT:/limelight/.timing_data",true
66.117199,"NT:/limelight/tl",22.990676879882812
66.117303,"NT:/limelight/tc",0;0;0
66.123948,"NT:/limelight/.timing_data",false
66.144725,"NT:/limelight/.timing_data",true
66.162438,"NT:/limelight/tl",23.042760848999023
66.162601,"NT:/limelight/tc",0;0.003921568859368563;0
66.164276,"NT:/limelight/.timing_data",false
66.184038,"NT:/limelight/.timing_data",true
66.206121,"NT:/limelight/.timing_data",false
66.207527,"NT:/limelight/tl",22.804323196411133
66.207629,"NT:/limelight/tc",0;0;0
66.224044,"NT:/limelight/.timing_data",true
66.244379,"NT:/limelight/.timing_data",false
66.252952,"NT:/limelight/tl",22.67416763305664
66.264453,"NT:/limelight/.timing_data",true
66.283934,"NT:/limelight/.timing_data",false
66.299794,"NT:/limelight/tl",22.780000686645508
66.304518,"NT:/limelight/.timing_data",true
66.323968,"NT:/limelight/.timing_data",false
66.343961,"NT:/limelight/tl",22.828020095825195
66.344441,"NT:/limelight/.timing_data",true
66.364091,"NT:/limelight/.timing_data",false
66.383963,"NT:/limelight/.timing_data",true
66.389252,"NT:/limelight/tl",22.905519485473633
66.40447,"NT:/limelight/.timing_data",false
66.424357,"NT:/limelight/.timing_data",true
66.434556,"NT:/limelight/tl",22.717655181884766
66.444108,"NT:/limelight/.timing_data",false
66.464069,"NT:/limelight/.timing_data",true
66.480075,"NT:/limelight/tl",22.873125076293945
66.484314,"NT:/limelight/.timing_data",false
66.504394,"NT:/limelight/.timing_data",true
66.523863,"NT:/limelight/.timing_data",false
66.526949,"NT:/limelight/tl",22.761770248413086
66.544204,"NT:/limelight/.timing_data",true
66.564251,"NT:/limelight/.timing_data",false
66.570861,"NT:/limelight/tl",22.678749084472656
66.584717,"NT:/limelight/.timing_data",true
66.604865,"NT:/limelight/.timing_data",false
66.616508,"NT:/limelight/tl",22.785104751586914
66.624058,"NT:/limelight/.timing_data",true
66.644139,"NT:/limelight/.timing_data",false
66.662452,"NT:/limelight/tl",23.175729751586914
66.66424,"NT:/limelight/.timing_data",true
66.6841,"NT:/limelight/.timing_data",false
66.70475,"NT:/limelight/.timing_data",true
66.707259,"NT:/limelight/tl",22.91796875
66.724213,"NT:/limelight/.timing_data",false
66.743983,"NT:/limelight/.timing_data",true
66.754296,"NT:/limelight/tl",23.030729293823242
66.764127,"NT:/limelight/.timing_data",false
66.784232,"NT:/limelight/.timing_data",true
66.798477,"NT:/limelight/tl",22.962186813354492
66.804577,"NT:/limelight/.timing_data",false
66.82438,"NT:/limelight/.timing_data",true
66.843684,"NT:/limelight/tl",22.5922908782959
66.844709,"NT:/limelight/.timing_data",false
66.864289,"NT:/limelight/.timing_data",true
66.883824,"NT:/limelight/.timing_data",false
66.889288,"NT:/limelight/tl",22.727968215942383
66.904568,"NT:/limelight/.timing_data",true
66.924586,"NT:/limelight/.timing_data",false
66.934227,"NT:/limelight/tl",22.562395095825195
66.945726,"NT:/limelight/.timing_data",true
66.963833,"NT:/limelight/.timing_data",false
66.981179,"NT:/limelight/tl",22.61067771911621
66.984487,"NT:/limelight/.timing_data",true
67.004491,"NT:/limelight/.timing_data",false
67.023986,"NT:/limelight/.timing_data",true
67.025119,"NT:/limelight/tl",22.639842987060547
67.044274,"NT:/limelight/.timing_data",false
67.064114,"NT:/limelight/.timing_data",true
67.070615,"NT:/limelight/tl",22.549999237060547
67.085491,"NT:/limelight/.timing_data",false
67.104607,"NT:/limelight/.timing_data",true
67.11638,"NT:/limelight/tl",22.78270721435547
67.128149,"NT:/limelight/.timing_data",false
67.144166,"NT:/limelight/.timing_data",true
67.162017,"NT:/limelight/tl",23.056875228881836
67.164404,"NT:/limelight/.timing_data",false
67.183897,"NT:/limelight/.timing_data",true
67.2046,"NT:/limelight/.timing_data",false
67.208582,"NT:/limelight/tl",22.856510162353516
67.224061,"NT:/limelight/.timing_data",true
67.244317,"NT:/limelight/.timing_data",false
67.252459,"NT:/limelight/tl",22.700729370117188
67.264365,"NT:/limelight/.timing_data",true
67.283886,"NT:/limelight/.timing_data",false
67.29817,"NT:/limelight/tl",23.033384323120117
67.303801,"NT:/limelight/.timing_data",true
67.324275,"NT:/limelight/.timing_data",false
67.343374,"NT:/limelight/tl",22.7524471282959
67.344533,"NT:/limelight/.timing_data",true
67.365342,"NT:/limelight/.timing_data",false
67.384527,"NT:/limelight/.timing_data",true
67.388872,"NT:/limelight/tl",22.87010383605957
67.405067,"NT:/limelight/.timing_data",false
67.424374,"NT:/limelight/.timing_data",true
67.435593,"NT:/limelight/tl",22.689062118530273
67.447786,"NT:/limelight/.timing_data",false
67.46388,"NT:/limelight/.timing_data",true
67.479884,"NT:/limelight/tl",23.048749923706055
67.484207,"NT:/limelight/.timing_data",false
67.506938,"NT:/limelight/.timing_data",true
67.523888,"NT:/limelight/.timing_data",false
67.524999,"NT:/limelight/tl",22.753854751586914
67.543969,"NT:/limelight/.timing_data",true
67.570307,"NT:/limelight/.timing_data",false
67.570516,"NT:/limelight/tl",22.78432273864746
67.584106,"NT:/limelight/.timing_data",true
67.60486,"NT:/limelight/.timing_data",false
67.616012,"NT:/limelight/tl",22.767967224121094
67.623952,"NT:/limelight/.timing_data",true
67.644094,"NT:/limelight/.timing_data",false
67.663064,"NT:/limelight/tl",22.847291946411133
67.664148,"NT:/limelight/.timing_data",true
67.68415,"NT:/limelight/.timing_data",false
67.706835,"NT:/limelight/tl",22.84947967529297
67.706981,"NT:/limelight/.timing_data",true
67.723955,"NT:/limelight/.timing_data",false
67.744068,"NT:/limelight/.timing_data",true
67.752606,"NT:/limelight/tl",23.080677032470703
67.764327,"NT:/limelight/.timing_data",false
67.784332,"NT:/limelight/.timing_data",true
67.797945,"NT:/limelight/tl",23.023542404174805
67.804654,"NT:/limelight/.timing_data",false
67.832086,"NT:/limelight/.timing_data",true
67.843215,"NT:/limelight/tl",22.846771240234375
67.843814,"NT:/limelight/tc",0;0.003921568859368563;0
67.846547,"NT:/limelight/.timing_data",false
67.863846,"NT:/limelight/.timing_data",true
67.883723,"NT:/limelight/.timing_data",false
67.890046,"NT:/limelight/tl",22.796146392822266
67.890195,"NT:/limelight/tc",0.003921568859368563;0;0
67.905682,"NT:/limelight/.timing_data",true
67.92515,"NT:/limelight/.timing_data",false
67.934185,"NT:/limelight/tl",22.75812530517578
67.9345,"NT:/limelight/tc",0;0;0
67.943737,"NT:/limelight/.timing_data",true
67.964054,"NT:/limelight/.timing_data",false
67.979545,"NT:/limelight/tl",22.928281784057617
67.979908,"NT:/limelight/tc",0.003921568859368563;0.007843137718737125;0
67.984284,"NT:/limelight/.timing_data",true
68.005064,"NT:/limelight/.timing_data",false
68.02382,"NT:/limelight/.timing_data",true
68.024852,"NT:/limelight/tl",22.7801570892334
68.02496,"NT:/limelight/tc",0;0;0
68.044147,"NT:/limelight/.timing_data",false
68.064443,"NT:/limelight/.timing_data",true
68.070569,"NT:/limelight/tl",22.823698043823242
68.08416,"NT:/limelight/.timing_data",false
68.104416,"NT:/limelight/.timing_data",true
68.117291,"NT:/limelight/tl",22.770832061767578
68.124102,"NT:/limelight/.timing_data",false
68.144525,"NT:/limelight/.timing_data",true
68.161104,"NT:/limelight/tl",22.669530868530273
68.164395,"NT:/limelight/.timing_data",false
68.184289,"NT:/limelight/.timing_data",true
68.204923,"NT:/limelight/.timing_data",false
68.206723,"NT:/limelight/tl",23.0532283782959
68.223918,"NT:/limelight/.timing_data",true
68.244132,"NT:/limelight/.timing_data",false
68.252384,"NT:/limelight/tl",23.092967987060547
68.264069,"NT:/limelight/.timing_data",true
68.284143,"NT:/limelight/.timing_data",false
68.298108,"NT:/limelight/tl",22.977083206176758
68.304478,"NT:/limelight/.timing_data",true
68.324021,"NT:/limelight/.timing_data",false
68.344173,"NT:/limelight/.timing_data",true
68.344436,"NT:/limelight/tl",22.749114990234375
68.344614,"NT:/limelight/tc",0;0.003921568859368563;0
68.363992,"NT:/limelight/.timing_data",false
68.384538,"NT:/limelight/.timing_data",true
68.388462,"NT:/limelight/tl",22.877395629882812
68.388613,"NT:/limelight/tc",0;0;0
68.40482,"NT:/limelight/.timing_data",false
68.424072,"NT:/limelight/.timing_data",true
68.433902,"NT:/limelight/tl",22.866718292236328
68.43401,"NT:/limelight/tc",0;0.003921568859368563;0
68.443833,"NT:/limelight/.timing_data",false
68.464094,"NT:/limelight/.timing_data",true
68.479402,"NT:/limelight/tl",22.986719131469727
68.479548,"NT:/limelight/tc",0;0;0
68.484254,"NT:/limelight/.timing_data",false
68.504746,"NT:/limelight/.timing_data",true
68.523832,"NT:/limelight/.timing_data",false
68.524684,"NT:/limelight/tl",22.814218521118164
68.544216,"NT:/limelight/.timing_data",true
68.567004,"NT:/limelight/.timing_data",false
68.571589,"NT:/limelight/tl",22.736406326293945
68.584344,"NT:/limelight/.timing_data",true
68.605782,"NT:/limelight/.timing_data",false
68.615716,"NT:/limelight/tl",22.84994888305664
68.624094,"NT:/limelight/.timing_data",true
68.644134,"NT:/limelight/.timing_data",false
68.661062,"NT:/limelight/tl",22.75843620300293
68.664108,"NT:/limelight/.timing_data",true
68.685897,"NT:/limelight/.timing_data",false
68.704542,"NT:/limelight/.timing_data",true
68.706266,"NT:/limelight/tl",22.707395553588867
68.723937,"NT:/limelight/.timing_data",false
68.743873,"NT:/limelight/.timing_data",true
68.751775,"NT:/limelight/tl",22.645572662353516
68.763938,"NT:/limelight/.timing_data",false
68.784295,"NT:/limelight/.timing_data",true
68.799803,"NT:/limelight/tl",23.388957977294922
68.80469,"NT:/limelight/.timing_data",false
68.824079,"NT:/limelight/.timing_data",true
68.842847,"NT:/limelight/tl",22.699947357177734
68.844364,"NT:/limelight/.timing_data",false
68.863827,"NT:/limelight/.timing_data",true
68.88421,"NT:/limelight/.timing_data",false
68.888358,"NT:/limelight/tl",22.902917861938477
68.905007,"NT:/limelight/.timing_data",true
68.924072,"NT:/limelight/.timing_data",false
68.933666,"NT:/limelight/tl",22.883228302001953
68.93377,"NT:/limelight/tc",0;0.007843137718737125;0
68.943963,"NT:/limelight/.timing_data",true
68.964197,"NT:/limelight/.timing_data",false
68.979113,"NT:/limelight/tl",23.020000457763672
68.979252,"NT:/limelight/tc",0;0;0
68.984013,"NT:/limelight/.timing_data",true
69.004933,"NT:/limelight/.timing_data",false
69.024301,"NT:/limelight/.timing_data",true
69.025958,"NT:/limelight/tl",22.773958206176758
69.026064,"NT:/limelight/tc",0.003921568859368563;0.003921568859368563;0
69.044316,"NT:/limelight/.timing_data",false
69.064356,"NT:/limelight/.timing_data",true
69.069925,"NT:/limelight/tl",22.875207901000977
69.070057,"NT:/limelight/tc",0;0;0
69.083961,"NT:/limelight/.timing_data",false
69.104317,"NT:/limelight/.timing_data",true
69.115505,"NT:/limelight/tl",23.095781326293945
69.124194,"NT:/limelight/.timing_data",false
69.144142,"NT:/limelight/.timing_data",true
69.160806,"NT:/limelight/tl",22.74640655517578
69.164884,"NT:/limelight/.timing_data",false
69.18398,"NT:/limelight/.timing_data",true
69.204643,"NT:/limelight/.timing_data",false
69.206226,"NT:/limelight/tl",22.906822204589844
69.224058,"NT:/limelight/.timing_data",true
69.245684,"NT:/limelight/.timing_data",false
69.253215,"NT:/limelight/tl",22.81671905517578
69.263896,"NT:/limelight/.timing_data",true
69.283916,"NT:/limelight/.timing_data",false
69.296958,"NT:/limelight/tl",22.831092834472656
69.304708,"NT:/limelight/.timing_data",true
69.324187,"NT:/limelight/.timing_data",false
69.342565,"NT:/limelight/tl",22.744375228881836
69.344341,"NT:/limelight/.timing_data",true
69.364077,"NT:/limelight/.timing_data",false
69.384006,"NT:/limelight/.timing_data",true
69.38814,"NT:/limelight/tl",22.99692726135254
69.405134,"NT:/limelight/.timing_data",false
69.423873,"NT:/limelight/.timing_data",true
69.433412,"NT:/limelight/tl",22.787500381469727
69.443714,"NT:/limelight/.timing_data",false
69.464405,"NT:/limelight/.timing_data",true
69.480203,"NT:/limelight/tl",22.86619758605957
69.484055,"NT:/limelight/.timing_data",false
69.504678,"NT:/limelight/.timing_data",true
69.524209,"NT:/limelight/tl",22.720989227294922
69.525526,"NT:/limelight/.timing_data",false
69.543874,"NT:/limelight/.timing_data",true
69.563945,"NT:/limelight/.timing_data",false
69.569694,"NT:/limelight/tl",22.912290573120117
69.584359,"NT:/limelight/.timing_data",true
69.604481,"NT:/limelight/.timing_data",false
69.615658,"NT:/limelight/tl",23.39661407470703
69.624074,"NT:/limelight/.timing_data",true
69.643905,"NT:/limelight/.timing_data",false
69.660732,"NT:/limelight/tl",23.134323120117188
69.664471,"NT:/limelight/.timing_data",true
69.684212,"NT:/limelight/.timing_data",false
69.704489,"NT:/limelight/.timing_data",true
69.707544,"NT:/limelight/tl",22.785886764526367
69.723968,"NT:/limelight/.timing_data",false
69.744155,"NT:/limelight/.timing_data",true
69.751497,"NT:/limelight/tl",22.833749771118164
69.764418,"NT:/limelight/.timing_data",false
69.784208,"NT:/limelight/.timing_data",true
69.796906,"NT:/limelight/tl",23.033958435058594
69.804724,"NT:/limelight/.timing_data",false
69.824356,"NT:/limelight/.timing_data",true
69.842575,"NT:/limelight/tl",23.108436584472656
69.844727,"NT:/limelight/.timing_data",false
69.864356,"NT:/limelight/.timing_data",true
69.883742,"NT:/limelight/.timing_data",false
69.887843,"NT:/limelight/tl",22.905677795410156
69.904638,"NT:/limelight/.timing_data",true
69.924082,"NT:/limelight/.timing_data",false
69.934517,"NT:/limelight/tl",22.76760482788086
69.943954,"NT:/limelight/.timing_data",true
69.964563,"NT:/limelight/.timing_data",false
69.978607,"NT:/limelight/tl",22.941509246826172
69.983964,"NT:/limelight/.timing_data",true
70.004512,"NT:/limelight/.timing_data",false
70.024066,"NT:/limelight/tl",22.65557289123535
70.024781,"NT:/limelight/.timing_data",true
70.043916,"NT:/limelight/.timing_data",false
70.063934,"NT:/limelight/.timing_data",true
70.069551,"NT:/limelight/tl",22.858020782470703
70.083999,"NT:/limelight/.timing_data",false
70.104692,"NT:/limelight/.timing_data",true
70.114703,"NT:/limelight/tl",22.69515609741211
70.123824,"NT:/limelight/.timing_data",false
70.144007,"NT:/limelight/.timing_data",true
70.161822,"NT:/limelight/tl",22.814687728881836
70.163948,"NT:/limelight/.timing_data",false
70.184001,"NT:/limelight/.timing_data",true
70.20429,"NT:/limelight/.timing_data",false
70.206332,"NT:/limelight/tl",23.003490447998047
70.223894,"NT:/limelight/.timing_data",true
70.244338,"NT:/limelight/.timing_data",false
70.251225,"NT:/limelight/tl",22.85093879699707
70.264061,"NT:/limelight/.timing_data",true
70.283964,"NT:/limelight/.timing_data",false
70.296731,"NT:/limelight/tl",22.91145896911621
70.304873,"NT:/limelight/.timing_data",true
70.324223,"NT:/limelight/.timing_data",false
70.34232,"NT:/limelight/tl",22.95770835876465
70.344515,"NT:/limelight/.timing_data",true
70.364252,"NT:/limelight/.timing_data",false
70.384007,"NT:/limelight/.timing_data",true
70.389023,"NT:/limelight/tl",22.862707138061523
70.404138,"NT:/limelight/.timing_data",false
70.424656,"NT:/limelight/.timing_data",true
70.433215,"NT:/limelight/tl",22.79197883605957
70.444206,"NT:/limelight/.timing_data",false
70.463905,"NT:/limelight/.timing_data",true
70.478476,"NT:/limelight/tl",22.97072982788086
70.484057,"NT:/limelight/.timing_data",false
70.504467,"NT:/limelight/.timing_data",true
70.523848,"NT:/limelight/tl",22.78484344482422
70.524407,"NT:/limelight/.timing_data",false
70.544022,"NT:/limelight/.timing_data",true
70.563759,"NT:/limelight/.timing_data",false
70.56929,"NT:/limelight/tl",22.88104248046875
70.579946,"systemTime",2022-04-21 14:12:10.556835
70.584686,"NT:/limelight/.timing_data",true
70.604329,"NT:/limelight/.timing_data",false
70.616684,"NT:/limelight/tl",23.355676651000977
70.625193,"NT:/limelight/.timing_data",true
70.645701,"NT:/limelight/.timing_data",false
70.659979,"NT:/limelight/tl",22.786823272705078
70.664067,"NT:/limelight/.timing_data",true
70.684617,"NT:/limelight/.timing_data",false
70.704811,"NT:/limelight/.timing_data",true
70.705507,"NT:/limelight/tl",22.750572204589844
70.72377,"NT:/limelight/.timing_data",false
70.743716,"NT:/limelight/.timing_data",true
70.750915,"NT:/limelight/tl",22.77505111694336
70.764306,"NT:/limelight/.timing_data",false
70.78399,"NT:/limelight/.timing_data",true
70.796272,"NT:/limelight/tl",22.82239532470703
70.803862,"NT:/limelight/.timing_data",false
70.824133,"NT:/limelight/.timing_data",true
70.843567,"NT:/limelight/tl",22.864530563354492
70.844647,"NT:/limelight/.timing_data",false
70.864299,"NT:/limelight/.timing_data",true
70.88404,"NT:/limelight/.timing_data",false
70.887296,"NT:/limelight/tl",22.81151008605957
70.90444,"NT:/limelight/.timing_data",true
70.924191,"NT:/limelight/.timing_data",false
70.933112,"NT:/limelight/tl",22.974374771118164
70.945,"NT:/limelight/.timing_data",true
70.963823,"NT:/limelight/.timing_data",false
70.978211,"NT:/limelight/tl",22.93932342529297
70.984143,"NT:/limelight/.timing_data",true
71.004674,"NT:/limelight/.timing_data",false
71.023708,"NT:/limelight/tl",22.83510398864746
71.024228,"NT:/limelight/.timing_data",true
71.044335,"NT:/limelight/.timing_data",false
71.063939,"NT:/limelight/.timing_data",true
71.070453,"NT:/limelight/tl",22.84942626953125
71.084127,"NT:/limelight/.timing_data",false
71.104421,"NT:/limelight/.timing_data",true
71.114896,"NT:/limelight/tl",23.420103073120117
71.123929,"NT:/limelight/.timing_data",false
71.144109,"NT:/limelight/.timing_data",true
71.159978,"NT:/limelight/tl",22.887916564941406
71.164037,"NT:/limelight/.timing_data",false
71.183899,"NT:/limelight/.timing_data",true
71.205207,"NT:/limelight/.timing_data",false
71.205231,"NT:/limelight/tl",22.700468063354492
71.224066,"NT:/limelight/.timing_data",true
71.243953,"NT:/limelight/.timing_data",false
71.251029,"NT:/limelight/tl",22.994062423706055
71.26426,"NT:/limelight/.timing_data",true
71.284353,"NT:/limelight/.timing_data",false
71.297668,"NT:/limelight/tl",22.851457595825195
71.304202,"NT:/limelight/.timing_data",true
71.324107,"NT:/limelight/.timing_data",false
71.341787,"NT:/limelight/tl",22.797136306762695
71.344621,"NT:/limelight/.timing_data",true
71.364194,"NT:/limelight/.timing_data",false
71.385111,"NT:/limelight/.timing_data",true
71.386981,"NT:/limelight/tl",22.733177185058594
71.404764,"NT:/limelight/.timing_data",false
71.424215,"NT:/limelight/.timing_data",true
71.432452,"NT:/limelight/tl",22.745311737060547
71.444192,"NT:/limelight/.timing_data",false
71.463908,"NT:/limelight/.timing_data",true
71.477934,"NT:/limelight/tl",22.966041564941406
71.484,"NT:/limelight/.timing_data",false
71.504059,"NT:/limelight/.timing_data",true
71.524393,"NT:/limelight/.timing_data",false
71.524962,"NT:/limelight/tl",22.785781860351562
71.544367,"NT:/limelight/.timing_data",true
71.563856,"NT:/limelight/.timing_data",false
71.568845,"NT:/limelight/tl",22.996875762939453
71.583868,"NT:/limelight/.timing_data",true
71.604736,"NT:/limelight/.timing_data",false
71.614287,"NT:/limelight/tl",22.742813110351562
71.624263,"NT:/limelight/.timing_data",true
71.644017,"NT:/limelight/.timing_data",false
71.660393,"NT:/limelight/tl",22.892969131469727
71.664155,"NT:/limelight/.timing_data",true
71.683825,"NT:/limelight/.timing_data",false
71.704099,"NT:/limelight/.timing_data",true
71.705233,"NT:/limelight/tl",22.920989990234375
